name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Durban,South Africa",2022-04-09T05:00:00,16.8,16.8,15.7,93.52,0,0,rain,0,0,10.2,5.3,329,1027.2,100,3.5,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-09T06:00:00,16,16,15,93.79,0,0,rain,0,0,9.4,13,260,1027,100,4,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-09T07:00:00,21.3,21.3,19.7,90.19,0,0,rain,0,0,9.4,19.3,178,1020.7,83.4,6.4,1,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-09T08:00:00,17.3,17.3,16.3,93.52,17.719,100,rain,0,0,8.9,5.5,358,1027.7,88.9,7,5,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-09T09:00:00,21.9,21.9,19.7,86.92,0,0,rain,0,0,6.8,20.4,154,1020.7,83.4,10,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-09T10:00:00,20,20,17,82.87,0,0,rain,0,0,8.3,11.2,190,1027,88.9,10,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-09T11:00:00,19.3,19.3,17.4,88.82,0,0,rain,0,0,6.6,2.9,126,1027.6,88.9,4,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-09T12:00:00,21.9,21.9,19.7,86.92,0,0,rain,0,0,5,17.1,136,1020.1,83.4,7,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-09T13:00:00,21.3,21.3,19.7,90.19,0,0,rain,0,0,6.5,18.2,94,1020.1,90.1,5.2,275,1,3,10,Overcast,cloudy,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-09T14:00:00,18.1,18.1,16.6,91.41,4.596,100,rain,0,0,17.2,7.9,66,1026.1,100,8,246,0.9,2,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-09T15:00:00,18,18,16,88.1,0,0,rain,0,0,18,5.4,310,1025,100,10,85,0.3,1,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-09T16:00:00,22.3,22.3,20.1,86.96,0,0,rain,0,0,15.1,17.9,238,1019.9,90.1,10,43,0.2,0,10,Overcast,cloudy,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-09T17:00:00,18.2,18.2,16.7,90.45,0,0,rain,0,0,8.5,4.6,142,1025.8,27.4,10,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-09T18:00:00,16.2,16.2,13.9,86.31,0,0,rain,0,0,24.8,15.1,280,1021.9,100,5.5,1,0,0,10,Overcast,cloudy,"FALE,68592099999,VRFB5"
"Durban,South Africa",2022-04-09T19:00:00,17,17,16,93.84,0,0,rain,0,0,24.1,1.8,21.6,1026,100,8,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-09T20:00:00,17.6,17.6,16.3,92.18,7.764,100,rain,0,0,8.7,4.9,33,1027.2,100,10,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-09T21:00:00,17,17,16,93.84,0,0,rain,0,0,7.9,7.6,300,1026,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-09T22:00:00,17,17,16,93.84,0,0,rain,0,0,10.1,5.4,300,1026,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-09T23:00:00,17.4,17.4,16.4,93.45,0,0,rain,0,0,3.4,1.4,177,1026.5,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T00:00:00,21.7,21.7,20.1,90.22,0,0,rain,0,0,5.8,16.9,148,1020.5,83.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T01:00:00,18,18,16,88.1,0,0,rain,0,0,3.2,1.8,328.9,1026,100,3,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-10T02:00:00,17.4,17.4,16.3,93.57,8.197,100,rain,0,0,6.1,2.2,255,1025.9,88.9,8,0,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T03:00:00,17,17,16,93.84,0,0,rain,0,0,3.6,7.6,220,1024,100,9,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-10T04:00:00,21.3,21.3,19.7,90.19,0,0,rain,0,0,5,20.9,186,1021,100,8,0,0,0,10,Overcast,cloudy,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T05:00:00,17.3,17.3,16.4,94.15,0,0,rain,0,0,9.6,4.7,126,1025.3,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T06:00:00,17,17,16,93.84,0,0,rain,0,0,3.2,7.6,230,1025,27.4,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-10T07:00:00,17,17,16,93.84,0,0,rain,0,0,2.9,5.4,190,1026,27.4,8,1,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-10T08:00:00,18,18,17,93.51,3.602,100,rain,0,0,7.1,3.5,99,1026.4,27.4,10,8,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T09:00:00,22.5,22.5,20.3,86.98,0,0,rain,0,0,4.7,16.5,215,1020.5,41.5,14,22,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T10:00:00,20,20,18,88.27,0,0,rain,0,0,9,5.4,250,1026,27.4,10,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-10T11:00:00,20.1,20.1,18.4,90.04,0,0,rain,0,0,7.5,3.9,62,1026.5,88.9,8,82,0.3,1,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T12:00:00,19,19,16,82.75,0,0,rain,0,0,28.4,5.4,280,1026,88.9,7,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-10T13:00:00,19,19,17,88.19,0,0,rain,0,0,19.4,9.4,280,1024,88.9,10,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-10T14:00:00,20,20,17.1,83.14,0.785,100,rain,0,0,11.2,5.8,36,1024.4,73.6,14.7,95,0.3,1,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T15:00:00,18,18,16,88.1,0,0,rain,0,0,9,5.4,90,1025,50,5,38,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-10T16:00:00,23.1,23.1,20.9,87.3,0,0,rain,0,0,13,13.5,160,1019.1,85.3,10.3,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T17:00:00,18.5,18.5,17.2,92.01,0,0,rain,0,0,8.4,4,26,1025.6,100,3,25,0.1,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T18:00:00,23.1,23.1,20.9,87.3,0,0,rain,0,0,7.9,13.2,130,1019.7,75.4,11.5,2,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T19:00:00,18,18,17,93.88,0,0,rain,0,0,8.6,7.6,230,1026,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-10T20:00:00,18.2,18.2,16.8,91.67,16.775,100,rain,0,0,9,4.8,163,1026.5,100,8,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-10T21:00:00,17,17,16,93.84,0,0,rain,0,0,7.6,13,200,1026,100,8,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-10T22:00:00,22.5,22.5,20.3,87.25,0,0,rain,0,0,9.4,17.7,184,1019.7,75.4,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-10T23:00:00,17.7,17.7,16.6,93.33,0,0,rain,0,0,15,8.3,162,1025.7,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T00:00:00,17,17,16,93.84,0,0,rain,0,0,10.8,9.4,220,1025,88.9,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-11T01:00:00,17,17,16,93.84,0,0,rain,0,0,7.9,7.6,230,1025,88.9,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-11T02:00:00,17.6,17.6,16.7,94.17,9.824,100,rain,0,0,10.1,5.1,152,1024.6,100,10,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T03:00:00,17,17,16,93.84,0,0,rain,0,0,10.1,9.4,190,1024,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T04:00:00,21.3,21.3,19.1,86.92,0,0,rain,0,0,9,15.6,186,1018.2,75.4,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-11T05:00:00,18.3,18.3,17.1,93.07,0,0,rain,0,0,14.1,7.7,168,1023.5,100,10,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T06:00:00,18,18,16,88.1,0,0,rain,0,0,9.7,7.6,200,1023,88.9,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-11T07:00:00,18,18,14.6,80.7,0,0,rain,0,0,15.5,8.7,253,1023.3,75.8,18.8,3,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999,VRFB5"
"Durban,South Africa",2022-04-11T08:00:00,18.8,18.8,17.5,92.18,10.353,100,rain,0,0,12.9,6.6,77,1024.6,88.9,3,5,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T09:00:00,19,19,18,93.93,0,0,rain,0,0,25.2,14.8,50,1024,88.9,7,12,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-11T10:00:00,17.7,17.7,15.4,86.45,0,0,rain,0,0,41.4,19.4,25,1024,72.4,8.9,6,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999,VRFB5"
"Durban,South Africa",2022-04-11T11:00:00,20.3,20.3,18.7,90.76,0,0,rain,0,0,31.5,18.1,49,1023.6,88.9,7,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T12:00:00,21,21,19,88.35,0,0,rain,0,0,32.4,13,80,1022,88.9,9,12,0,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-11T13:00:00,21,21,19,88.35,0,0,rain,0,0,32.4,20.5,50,1021,100,7,11,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T14:00:00,21.7,21.7,19.4,86.81,19.648,100,rain,0,0,40.2,21.8,66,1020.9,100,10,22,0.1,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T15:00:00,20,20,18,88.27,0,0,rain,0,0,26.6,5.4,80,1020,100,5,33,0.1,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T16:00:00,24.9,24.9,20.9,78.39,0,0,rain,0,0,13.3,14.5,108,1016.6,68.8,9.1,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-11T17:00:00,20.8,20.8,19.4,91.43,0,0,rain,0,0,39.9,19,71,1019.9,100,5,4,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T18:00:00,21,21,20,94.02,0,0,rain,0,0,17.6,9.4,90,1019,100,4,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T19:00:00,18.4,18.4,16.7,89.85,0,0,rain,0,0,42.5,23.7,9,1020.5,96.9,7.4,0,0,0,10,Overcast,cloudy,"FALE,68592099999,VRFB5"
"Durban,South Africa",2022-04-11T20:00:00,20.8,20.8,19.2,90.44,75.285,100,rain,0,0,44.7,24.9,59,1020.3,100,1,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-11T21:00:00,21,21,19,88.35,0,0,rain,0,0,31.7,11.2,40,1019,100,4,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T22:00:00,19,19,18,93.93,0,0,rain,0,0,33.5,9.4,220,1019,100,3,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-11T23:00:00,20.9,20.9,19,89.23,0,0,,0,0,41.5,23,5,1018.7,100,3,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-12T00:00:00,20,20,19,93.97,0,0,,0,0,33.8,16.6,350,1017,100,2,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T01:00:00,23.7,23.7,20.3,81.2,0,0,,0,0,24.1,14.5,180,1015.4,75.4,9.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T02:00:00,20.1,20.1,19.2,94.82,144.11,100,rain,0,0,20.2,9.8,360,1017.1,100,7.5,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-12T03:00:00,19,19,18,93.93,0,0,,0,0,16.2,14.8,210,1015,100,4,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T04:00:00,22.5,22.5,20.9,90.28,0,0,,0,0,23.4,16.7,184,1013.2,75.4,12.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T05:00:00,21.3,21.3,19.7,90.78,0,0,,0,0,32.1,19.1,119,1014,100,3,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-12T06:00:00,21,21,20,94.02,0,0,rain,0,0,34.6,18.4,180,1012,100,7,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T07:00:00,20,20,18,88.27,0,0,rain,0,0,37.8,33.5,220,1012,100,7,1,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T08:00:00,19,19,17.4,90.89,38.254,100,rain,0,0,31.2,16.5,148,1012.6,100,10,6,0,0,10,"Rain, Overcast",rain,"FALE,68593099999,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-12T09:00:00,20,20,16,77.77,0,0,,0,0,58.3,24.1,230,1012,100,5,9,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T10:00:00,20,20,17,82.87,0,0,rain,0,0,58,27.7,230,1012,100,5,214,0.8,2,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-12T11:00:00,21.4,21.4,17.1,76.6,0,0,,0,0,33.4,16.4,149,1011.5,100,9,119,0.4,1,10,Overcast,cloudy,"FALE,68593099999,68581099999,68583099999,68580099999,68592099999"
"Durban,South Africa",2022-04-12T12:00:00,25.6,25.6,20.3,72.55,0,0,,0,0,57.2,25.6,190,1011.4,68.8,14,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T13:00:00,25,25,16,57.39,0,0,,0,0,53.6,27.7,230,1010,88.9,10,562,2,6,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-12T14:00:00,26.3,26.3,16.1,53.56,0.74,100,rain,0,0,32.7,14,194,1008.9,100,10,102,0.4,1,10,"Rain, Overcast",rain,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-12T15:00:00,26,26,16,54.07,0,0,,0,0,42.1,13,220,1009,97.1,10,106,0.4,1,10,Overcast,cloudy,FALE
"Durban,South Africa",2022-04-12T16:00:00,27.4,29.3,20.9,67.92,0,0,,0,0,18,7.7,324,1011,38,14,62,0.2,1,3,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T17:00:00,23.4,23.4,18.1,72.41,0,0,,0,0,8.1,4.7,212,1009.6,88.9,10,20,0.1,0,3,Partially cloudy,partly-cloudy-day,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-12T18:00:00,24.9,24.9,21.5,81.3,0,0,,0,0,6.8,11.5,324,1011.6,38,14,13,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T19:00:00,24.3,24.3,20.9,81.23,0,0,,0,0,9.4,10.4,330,1011.6,38,14,0,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-12T20:00:00,21.8,21.8,18.2,80.29,0,0,,0,0,16.5,8.4,40,1010.8,80.3,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-12T21:00:00,21,21,18,82.99,0,0,,0,0,14.4,11.2,350,1011,56.4,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-12T22:00:00,21,21,18,82.99,0,0,rain,0,0,14.8,11.2,360,1011,14,10,0,0,0,3,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-12T23:00:00,21.8,21.8,18.3,80.48,0,0,,0,0,9.7,5,85,1010.5,7.5,10,0,0,0,3,Clear,clear-night,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-13T00:00:00,19,19,17,88.19,0,0,,0,0,10.4,1.8,319.3,1010,27.4,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T01:00:00,18,18,17,93.88,0,0,,0,0,8.3,1.8,281.7,1009,27.4,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T02:00:00,19.5,19.5,17.3,87.15,0,0,,0,0,7.7,4.5,108,1009.1,51.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-13T03:00:00,17,17,16,93.84,0,0,,0,0,12.6,5.4,190,1008,85.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T04:00:00,20.9,20.9,19.8,93.33,0,0,,0,0,7.9,13.4,168,1009.6,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-13T05:00:00,18.9,18.9,16.5,86.27,0,0,,0,0,12.5,6.7,198,1007.5,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-13T06:00:00,18,18,15,82.63,0,0,,0,0,11.2,11.2,220,1007,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T07:00:00,18,18,16,88.1,0,0,,0,0,11.2,3.6,220,1007,67.5,10,27,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-13T08:00:00,22,22,16.6,71.65,0.032,100,rain,0,0,16.1,7.9,40,1008.2,60,14.7,144,0.5,1,10,"Rain, Partially cloudy",rain,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-13T09:00:00,23,23,17,68.97,0,0,,0,0,14.4,5.4,240,1008,100,10,350,1.3,4,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-13T10:00:00,26.4,26.4,21,72.47,0,0,,0,0,14.4,11,120,1009,38,14,414,1.5,4,3,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-13T11:00:00,26.4,26.4,16.9,55.76,0,0,,0,0,12.5,6.8,210,1006.4,80,14.7,477,1.7,5,10,Partially cloudy,partly-cloudy-day,"FALE,68585099999,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-13T12:00:00,25.8,25.8,21.6,77.94,0,0,,0,0,9,13.4,96,1007.8,38,14,441,1.6,4,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-13T13:00:00,26.4,26.4,22.2,78.03,0,0,,0,0,5.4,12.1,84,1007.2,45.2,14,55,0.2,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-13T14:00:00,23.8,23.8,19.8,78.24,0,0,,0,0,16.8,9.1,70,1004.5,99.6,10,33,0.1,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-13T15:00:00,22,22,20,88.44,0,0,,0,0,26.6,7.6,90,1006,50,5,143,0.5,1,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-13T16:00:00,24.5,24.5,21.1,81.25,0,0,,0,0,42.5,9.9,340,1008.8,68.8,10.9,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-13T17:00:00,21,21,19.2,89.47,0,0,,0,0,28.5,14.4,168,1007.5,88.9,4,93,0.3,1,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-13T18:00:00,20,20,18,88.27,0,0,,0,0,32.4,24.1,220,1008,88.9,8,17,0.1,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T19:00:00,21,21,18,82.99,0,0,,0,0,26.6,11.2,200,1008,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T20:00:00,20.7,20.7,18.5,87.55,2.033,100,rain,0,0,11.6,6.6,169,1008.9,78.9,10,0,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-13T21:00:00,19,19,18,93.93,0,0,,0,0,19.4,3.6,269.2,1009,6.1,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T22:00:00,19,19,17,88.19,0,0,,0,0,16.2,3.6,279.4,1009,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-13T23:00:00,20.3,20.3,17.6,84.65,0,0,,0,0,11.6,8,182,1008.3,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-14T00:00:00,22.8,22.8,20.4,86.73,0,0,,0,0,13.7,16.7,162,1009,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T01:00:00,21.5,21.5,19.8,89.93,0,0,,0,0,13.3,11,120,1009.6,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T02:00:00,18.6,18.6,16.5,87.41,0,0,,0,0,7.4,3.4,295,1008.1,3.5,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68585099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-14T03:00:00,16,16,15,93.79,0,0,,0,0,9,0,0,1008,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-14T04:00:00,20.3,20.3,18.6,89.9,0,0,,0,0,9.4,11,287,1010.4,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T05:00:00,18.3,18.3,16.4,89.03,0,0,,0,0,8.5,5.4,254,1008.2,0,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68585099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-14T06:00:00,16,16,15,93.79,0,0,,0,0,7.9,1.8,280.2,1008,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-14T07:00:00,18,18,16,88.1,0,0,,0,0,7.9,3.6,200,1009,0,10,28,0.1,0,10,Clear,clear-day,"FALE,68592099999"
"Durban,South Africa",2022-04-14T08:00:00,22.2,22.2,17.3,73.64,0,0,,0,0,12.5,5.5,244,1009.7,0,14.7,203,0.7,2,10,Clear,clear-day,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-14T09:00:00,25,25,18,65.14,0,0,,0,0,6.5,5.4,220,1010,0,10,408,1.5,4,10,Clear,clear-day,"FALE,68592099999"
"Durban,South Africa",2022-04-14T10:00:00,26,26,18,61.39,0,0,,0,0,4.3,5.4,180,1010,0,10,584,2.1,6,10,Clear,clear-day,"FALE,68592099999"
"Durban,South Africa",2022-04-14T11:00:00,26.2,26.2,11.2,39.2,0,0,,0,0,12.6,7.1,121,1009.9,0,14.7,709,2.6,7,5,Clear,clear-day,"68588099999,FALE,68593099999,68581099999,68583099999,68592099999"
"Durban,South Africa",2022-04-14T12:00:00,26,26,18,61.39,0,0,,0,0,5.4,11.2,140,1009,0,10,771,2.8,8,10,Clear,clear-day,"FALE,68592099999"
